,author_id,post_id,author_name,link_karma,comment_karma,acc_creation_date,is_gold,is_mod,is_employee
385,d5qhbmmz,vsjzf9,caelynSG,679,107,2021-08-07 16:19:17+08:00,False,True,False
386,d5qhbmmz,vsjzf9,caelynSG,679,107,2021-08-07 16:19:17+08:00,False,True,False
387,d5qhbmmz,vsjzf9,caelynSG,679,107,2021-08-07 16:19:17+08:00,False,True,False
388,au1pv8l8,vsjrua,Thefunincaifun,22339,37605,2021-03-11 10:51:35+08:00,False,False,False
389,au1pv8l8,vsjrua,Thefunincaifun,22339,37605,2021-03-11 10:51:35+08:00,False,False,False
390,au1pv8l8,vsjrua,Thefunincaifun,22339,37605,2021-03-11 10:51:35+08:00,False,False,False
391,au1pv8l8,vsjrua,Thefunincaifun,22339,37605,2021-03-11 10:51:35+08:00,False,False,False
392,au1pv8l8,vsjrua,Thefunincaifun,22339,37605,2021-03-11 10:51:35+08:00,False,False,False
393,am0eouxu,vsigo0,Familiar-Mouse4490,17050,45682,2021-02-28 21:35:53+08:00,False,False,False
394,am0eouxu,vsigo0,Familiar-Mouse4490,17050,45682,2021-02-28 21:35:53+08:00,False,False,False
395,am0eouxu,vsigo0,Familiar-Mouse4490,17050,45682,2021-02-28 21:35:53+08:00,False,False,False
396,am0eouxu,vsigo0,Familiar-Mouse4490,17050,45682,2021-02-28 21:35:53+08:00,False,False,False
397,am0eouxu,vsigo0,Familiar-Mouse4490,17050,45682,2021-02-28 21:35:53+08:00,False,False,False
398,am0eouxu,vsigo0,Familiar-Mouse4490,17050,45682,2021-02-28 21:35:53+08:00,False,False,False
399,am0eouxu,vsigo0,Familiar-Mouse4490,17050,45682,2021-02-28 21:35:53+08:00,False,False,False
400,am0eouxu,vsigo0,Familiar-Mouse4490,17050,45682,2021-02-28 21:35:53+08:00,False,False,False
401,am0eouxu,vsigo0,Familiar-Mouse4490,17050,45682,2021-02-28 21:35:53+08:00,False,False,False
402,am0eouxu,vsigo0,Familiar-Mouse4490,17050,45682,2021-02-28 21:35:53+08:00,False,False,False
403,14dex7ue,vsi47b,WhatsHappeningApril,15038,10944,2018-03-31 23:01:44+08:00,False,False,False
404,14dex7ue,vsi47b,WhatsHappeningApril,15038,10944,2018-03-31 23:01:44+08:00,False,False,False
405,14dex7ue,vsi47b,WhatsHappeningApril,15038,10944,2018-03-31 23:01:44+08:00,False,False,False
406,14dex7ue,vsi47b,WhatsHappeningApril,15038,10944,2018-03-31 23:01:44+08:00,False,False,False
407,14dex7ue,vsi47b,WhatsHappeningApril,15038,10944,2018-03-31 23:01:44+08:00,False,False,False
408,14dex7ue,vsi47b,WhatsHappeningApril,15038,10944,2018-03-31 23:01:44+08:00,False,False,False
409,14dex7ue,vsi47b,WhatsHappeningApril,15038,10944,2018-03-31 23:01:44+08:00,False,False,False
410,14dex7ue,vsi47b,WhatsHappeningApril,15038,10944,2018-03-31 23:01:44+08:00,False,False,False
411,14dex7ue,vsi47b,WhatsHappeningApril,15038,10944,2018-03-31 23:01:44+08:00,False,False,False
412,14dex7ue,vsi47b,WhatsHappeningApril,15038,10944,2018-03-31 23:01:44+08:00,False,False,False
413,bbse2o7b,vshsjs,Alternative-Ad-7123,1048,498,2021-05-23 09:01:09+08:00,False,False,False
414,bbse2o7b,vshsjs,Alternative-Ad-7123,1048,498,2021-05-23 09:01:09+08:00,False,False,False
415,bbse2o7b,vshsjs,Alternative-Ad-7123,1048,498,2021-05-23 09:01:09+08:00,False,False,False
416,bbse2o7b,vshsjs,Alternative-Ad-7123,1048,498,2021-05-23 09:01:09+08:00,False,False,False
417,bbse2o7b,vshsjs,Alternative-Ad-7123,1048,498,2021-05-23 09:01:09+08:00,False,False,False
418,bbse2o7b,vshsjs,Alternative-Ad-7123,1048,498,2021-05-23 09:01:09+08:00,False,False,False
419,bbse2o7b,vshsjs,Alternative-Ad-7123,1048,498,2021-05-23 09:01:09+08:00,False,False,False
420,bbse2o7b,vshsjs,Alternative-Ad-7123,1048,498,2021-05-23 09:01:09+08:00,False,False,False
