,author_id,post_id,author_name,link_karma,comment_karma,acc_creation_date,is_gold,is_mod,is_employee
0,mnfmw2yl,vr2u6k,AsparagusTamer,199,3713,1651546300.0,False,False,False
1,13w81m,vr2mmx,hansemface,365,2950,1482830014.0,False,True,False
2,6z4wpym0,vr24hh,MicrotechAnalysis,126518,13038,1592564304.0,False,False,False
3,7rzzeccc,vr1sja,ivan7296,2539,25729,1597888456.0,False,False,False
4,cpt8lfzq,vr1c35,RozyBarbie,2224,5337,1623666923.0,False,False,False
5,ojuqd,vr191b,Twrd4321,71809,99336,1436105514.0,False,True,False
6,3onsmzzo,vr008e,thestudiomaster,9114,32997,1556542596.0,False,True,False
7,1eqdt8vc,vqz0pr,lobangbecausenomoney,13457,19386,1526833868.0,False,False,False
8,6z4wpym0,vqyqyy,MicrotechAnalysis,126518,13038,1592564304.0,False,False,False
9,5940jxqi,vqwwwg,theysquawk,188,1862,1588919055.0,False,False,False
10,3onsmzzo,vqwtbe,thestudiomaster,9114,32997,1556542596.0,False,True,False
11,js4uzrh2,vqvr9r,unliketrap,4419,7599,1645076991.0,False,False,False
12,6z4wpym0,vqvlwj,MicrotechAnalysis,126518,13038,1592564304.0,False,False,False
13,vjhr0h9,vqvfyy,worldcitizensg,14767,57214,1517833338.0,False,True,False
14,6l4z3,vqs6r4,AutoModerator,1000,1000,1325741068.0,True,True,False
15,6z4wpym0,vqk3p2,MicrotechAnalysis,126518,13038,1592564304.0,False,False,False
16,js4uzrh2,vqjm3u,unliketrap,4419,7599,1645076991.0,False,False,False
17,kt5gw,vqdo0p,HeavyArmsJin,6969,37302,1421677459.0,False,False,False
18,6z4wpym0,vqggtd,MicrotechAnalysis,126518,13038,1592564304.0,False,False,False
19,51r50ub5,vqe9t9,yrt97,18756,6902,1574140851.0,False,False,False
20,6z4wpym0,vqdnay,MicrotechAnalysis,126518,13038,1592564304.0,False,False,False
21,l0w5a,vqd4z7,inodlz,248,2498,1422554473.0,False,False,False
22,au1pv8l8,vqc5eu,Thefunincaifun,22159,37144,1615431095.0,False,False,False
23,qsx6s,vqc0o4,gottaname,397,33854,1443490366.0,False,False,False
24,qcbvdrw,vqapia,silentscope90210,27103,64388,1514779650.0,False,False,False
25,a1szl07n,vqaph2,gilamonster69,196,205,1611890341.0,False,False,False
26,6z4wpym0,vqapaj,MicrotechAnalysis,126518,13038,1592564304.0,False,False,False
27,mudpnp4,vqa9gd,ukH5A,1830,623,1512204778.0,False,False,False
28,wgnhqde,vq9a2x,SlashCache,4729,9928,1518406764.0,False,False,False
29,3xqikpcy,vq90c7,SeniorCelery,927,474,1560411413.0,False,False,False
30,4u4xvcsv,vq8r5r,chancethecorgi,12743,958,1571569761.0,False,False,False
31,au1pv8l8,vq8d48,Thefunincaifun,22159,37144,1615431095.0,False,False,False
32,de3s4ctp,vq6i1y,mailchecker,3755,2664,1629545640.0,False,True,False
33,vjhr0h9,vq4y3l,worldcitizensg,14767,57214,1517833338.0,False,True,False
34,d998c9ok,vq4qmm,hydrangeapurple,8727,4932,1626138470.0,False,False,False
35,6l4z3,vq2aub,AutoModerator,1000,1000,1325741068.0,True,True,False
36,6z4wpym0,vpyaac,MicrotechAnalysis,126518,13038,1592564304.0,False,False,False
37,67azp9ne,vpv27p,Thick_Eggplant_316,617,158,1602468324.0,False,False,False
38,6z4wpym0,vpu25e,MicrotechAnalysis,126518,13038,1592564304.0,False,False,False
39,3d6rv89u,vprk5a,Jammy_buttons2,67741,167012,1552008832.0,False,False,False
40,51r50ub5,vpr2u9,yrt97,18756,6902,1574140851.0,False,False,False
41,6z4wpym0,vpqg1d,MicrotechAnalysis,126518,13038,1592564304.0,False,False,False
42,46ldeyud,vppp73,Jonnyboo234,10349,511,1563467367.0,False,False,False
43,au1pv8l8,vpoenl,Thefunincaifun,22159,37144,1615431095.0,False,False,False
44,1eqdt8vc,vpo8h3,lobangbecausenomoney,13457,19386,1526833868.0,False,False,False
45,mnfmw2yl,vpmr3y,AsparagusTamer,199,3713,1651546300.0,False,False,False
46,8usxb,vpm4he,Lu5ck,4869,2775,1346422067.0,False,False,False
47,3d6rv89u,vpltii,Jammy_buttons2,67741,167012,1552008832.0,False,False,False
48,4l1qqy8i,vplt3c,uncomfortablehistory,5203,3954,1568434631.0,False,False,False
49,6z4wpym0,vpl35s,MicrotechAnalysis,126519,13038,1592564304.0,False,False,False
50,js4uzrh2,vpj26e,unliketrap,4419,7599,1645076991.0,False,False,False
51,21e9hk9h,vpipye,hkstachee,29182,13076,1534945074.0,True,False,False
52,de3s4ctp,vpgeb0,mailchecker,3755,2664,1629545640.0,False,True,False
53,43jfr,vpgbon,zibin,27971,1774,1275593428.0,False,False,False
54,51r50ub5,vpg6y7,yrt97,18756,6902,1574140851.0,False,False,False
55,3lb65kem,vpg3bw,homerulez7,3227,8000,1555135884.0,False,False,False
56,zdn6i,vpfthc,risingsuncoc,36496,50195,1468105268.0,False,False,False
57,6l4z3,vpc7dc,AutoModerator,1000,1000,1325741068.0,True,True,False
58,zg0zk,vp4hyc,SummerPop,4086,23431,1468331725.0,False,False,False
59,de6c5,vp3wsz,tommobile,92,1945,1380967332.0,False,False,False
60,21e9hk9h,vp3ux5,hkstachee,29182,13076,1534945074.0,True,False,False
61,4akzj0vi,vp3s8j,premiumplatinum,2994,770,1564841950.0,False,True,False
62,4l1qqy8i,vp3ocg,uncomfortablehistory,5203,3954,1568434631.0,False,False,False
63,67azp9ne,vp3br0,Thick_Eggplant_316,617,158,1602468324.0,False,False,False
64,6z4wpym0,vp2x7d,MicrotechAnalysis,126520,13038,1592564304.0,False,False,False
65,dhril6mh,vp2slj,Big-Emergency6348,76,284,1650255719.0,False,False,False
66,a5g75cyo,vp2neo,Ok-Communication1350,1180,182,1612358939.0,False,False,False
67,ghqvy,vp24mw,AndyCas,17306,606,1399628349.0,False,False,False
68,fdphy,vozsi8,seekers123,1925,16623,1392983871.0,False,False,False
69,6z4wpym0,voz1fd,MicrotechAnalysis,126520,13038,1592564304.0,False,False,False
70,ovejtr7,voyt64,faith_crusader,12926,8167,1513691626.0,False,False,False
71,d998c9ok,voxqed,hydrangeapurple,8727,4932,1626138470.0,False,False,False
72,3d6rv89u,voxm5x,Jammy_buttons2,67741,167012,1552008832.0,False,False,False
73,j1yq2,voxkh4,YourAveragePlayer,1047,255,1414328321.0,False,True,False
74,am0eouxu,voxa7i,Familiar-Mouse4490,16502,45339,1614519353.0,False,False,False
75,ohw9j,vox4nu,Bcpjw,142965,134703,1435885739.0,False,False,False
76,cbmj3ias,vowv6g,poki777,1193,885,1621931882.0,False,False,False
77,67m06,vowe17,btcprox,13835,11823,1320837331.0,False,False,False
78,uazlr,vow3s0,justmewayne,28473,20008,1454291740.0,False,False,False
79,6z4wpym0,vovvj2,MicrotechAnalysis,126520,13038,1592564304.0,False,False,False
80,au1pv8l8,vovlsd,Thefunincaifun,22159,37144,1615431095.0,False,False,False
81,1eqdt8vc,vouen2,lobangbecausenomoney,13457,19386,1526833868.0,False,False,False
82,am0eouxu,votxl2,Familiar-Mouse4490,16502,45339,1614519353.0,False,False,False
83,wgnhqde,vosujd,SlashCache,4729,9928,1518406764.0,False,False,False
84,6z4wpym0,vos9iq,MicrotechAnalysis,126520,13038,1592564304.0,False,False,False
85,2ucw04dq,vorz2w,litepad,1601,10101,1547139255.0,False,False,False
86,8r19l4xf,vorudc,annoyedwityou,7116,2436,1604488146.0,False,False,False
87,ohw9j,voqkfk,Bcpjw,142965,134703,1435885739.0,False,False,False
88,1519l322,vopz33,ahwongwong,6235,1139,1524042890.0,False,False,False
89,uazlr,vook3b,justmewayne,28473,20008,1454291740.0,False,False,False
90,6z4wpym0,voo1gn,MicrotechAnalysis,126520,13038,1592564304.0,False,False,False
91,3d6rv89u,vonme3,Jammy_buttons2,67741,167012,1552008832.0,False,False,False
92,9jt24v,von8jq,d00psy,15041,204,1498653118.0,False,False,False
93,5drps2e1,vomg2t,patricklhe,10287,12737,1578300058.0,False,False,False
94,6l4z3,vok4x6,AutoModerator,1000,1000,1325741068.0,True,True,False
95,6z4wpym0,voeszf,MicrotechAnalysis,126520,13038,1592564304.0,False,False,False
96,6z4wpym0,voaeyl,MicrotechAnalysis,126520,13038,1592564304.0,False,False,False
97,ckh3e,voa412,rhr90,379,2479,1375209055.0,False,False,False
98,1eqdt8vc,vo9600,lobangbecausenomoney,13457,19386,1526833868.0,False,False,False
99,67yd7ppd,vo8os2,floatinglightly,3,189,1598324359.0,False,False,False
100,bbse2o7b,vo8dxl,Alternative-Ad-7123,829,423,1621731669.0,False,False,False
101,ojuqd,vo7tse,Twrd4321,71809,99336,1436105514.0,False,True,False
102,au1pv8l8,vo7shj,Thefunincaifun,22159,37145,1615431095.0,False,False,False
103,6z4wpym0,vo5iln,MicrotechAnalysis,126520,13038,1592564304.0,False,False,False
104,fowu0,vo5dya,evilkim,11889,19036,1394784901.0,False,True,False
105,1eqdt8vc,vo55g3,lobangbecausenomoney,13457,19386,1526833868.0,False,False,False
106,7dqkvw79,vo4dgv,gunduldulpacul,1,692,1595496701.0,False,False,False
107,mnfmw2yl,vo3moj,AsparagusTamer,199,3713,1651546300.0,False,False,False
108,d998c9ok,vo3e5d,hydrangeapurple,8727,4932,1626138470.0,False,False,False
109,au1pv8l8,vo2zv0,Thefunincaifun,22159,37145,1615431095.0,False,False,False
110,4l1qqy8i,vo19m5,uncomfortablehistory,5203,3954,1568434631.0,False,False,False
111,4akzj0vi,vo13hd,premiumplatinum,2994,770,1564841950.0,False,True,False
112,edqn0,vo0wg9,threedrops,1001,1299,1387168140.0,False,False,False
113,au1pv8l8,vnzsbj,Thefunincaifun,22159,37145,1615431095.0,False,False,False
114,3eemp6dp,vnzpn7,rowgw,25117,25651,1565676088.0,False,False,False
115,6z4wpym0,vnzimk,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
116,liytxwj0,vnywu1,Mindless-Sherbert-18,29,3165,1649515686.0,False,False,False
117,cudrj,vnyabr,Varantain,26231,21679,1377107446.0,False,True,False
118,lkpbhb0,vny83v,paintingcopper,1845,3093,1514882376.0,False,False,False
119,e7374,vnxjf3,vaultofechoes,243961,106236,1386153959.0,False,True,False
120,usunh,vnx0os,Paullesq,2654,19906,1455381822.0,False,False,False
121,mudpnp4,vnwr4g,ukH5A,1830,623,1512204778.0,False,False,False
122,13cxur,vnwmlf,DrCalFun,104132,17888,1481033109.0,False,False,False
123,6z4wpym0,vnvzy4,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
124,5m7mtqln,vnvgbm,hsakakibara1,3710,2941,1580971342.0,False,True,False
125,5m7mtqln,vnvfqk,hsakakibara1,3710,2941,1580971342.0,False,True,False
126,pjkl4,vngkuk,aktivate74,759976,34042,1439530019.0,False,False,False
127,drkxifvj,vns17c,Master_Isabelle,13855,29086,1634439690.0,False,True,False
128,6l4z3,vnrimu,AutoModerator,1000,1000,1325741068.0,True,True,False
129,90tct114,vnli97,Trojan_Elop,705,3412,1606228344.0,False,False,False
130,1d8i9ih4,vnk9w9,Pantsu_sniffer,1654,885,1526300023.0,False,False,False
131,d34mk,vnioze,zennyultima,173,345,1378788106.0,False,False,False
132,6z4wpym0,vnhk56,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
133,1d8i9ih4,vngyho,Pantsu_sniffer,1654,885,1526300023.0,False,False,False
134,cpt8lfzq,vngu8j,RozyBarbie,2225,5337,1623666923.0,False,False,False
135,67azp9ne,vnghls,Thick_Eggplant_316,617,158,1602468324.0,False,False,False
136,am0eouxu,vnflzz,Familiar-Mouse4490,16502,45339,1614519353.0,False,False,False
137,5djyy6dx,vne4ng,yousuckbye,125,179,1578306726.0,False,False,False
138,l4izj,vnd7ik,meesiammaihum,23202,6618,1422958171.0,False,True,False
139,au1pv8l8,vncfep,Thefunincaifun,22159,37145,1615431095.0,False,False,False
140,e1o34znh,vnb1cs,DreamIndependent9316,229,4669,1629513857.0,False,False,False
141,4akzj0vi,vnazqc,premiumplatinum,2994,770,1564841950.0,False,True,False
142,myr0h8tl,vnadp8,TemperatureFree1400,69,437,1652261646.0,False,False,False
143,124nop,vna8tv,aeonshy,368,133,1476498631.0,False,False,False
144,7c1uw7ks,vna8ql,ILoveVitasoy,1070,7073,1595174719.0,False,False,False
145,1eqdt8vc,vn8xr4,lobangbecausenomoney,13457,19386,1526833868.0,False,False,False
146,m09ta,vn8cjf,iceballfunela218,2246,3218,1425904240.0,False,True,False
147,fyexv,vn7c72,davechua,22184,6660,1396431219.0,False,False,False
148,am0eouxu,vn6i01,Familiar-Mouse4490,16502,45339,1614519353.0,False,False,False
149,ojuqd,vn5g4o,Twrd4321,71809,99336,1436105514.0,False,True,False
150,js4uzrh2,vn31te,unliketrap,4419,7599,1645076991.0,False,False,False
151,naszu,vn2zvu,ColloquiallyFormal,4179,3847,1430829195.0,False,True,False
152,6z4wpym0,vn1es0,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
153,6l4z3,vmz43y,AutoModerator,1000,1000,1325741068.0,True,True,False
154,112xil,vmqcpq,lifesuxT_T,10,858,1472706868.0,False,False,False
155,6z4wpym0,vmpepk,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
156,62xqunuw,vmndl6,PublicSummer0,5553,7304,1586516216.0,False,False,False
157,4l1qqy8i,vmn3b5,uncomfortablehistory,5203,3954,1568434631.0,False,False,False
158,8r19l4xf,vmmh7q,annoyedwityou,7116,2436,1604488146.0,False,False,False
159,2jzaa5fh,vmmb9u,thisisshihan,15840,580,1541579732.0,False,True,False
160,6z4wpym0,vmld7r,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
161,mudpnp4,vmkfms,ukH5A,1830,623,1512204778.0,False,False,False
162,1hzxjwo3,vmjbxc,Gohbraztsovashka,2188,1816,1528017874.0,False,False,False
163,3lb65kem,vmi9bs,homerulez7,3227,8000,1555135884.0,False,False,False
164,jnh3p8r9,vmhs01,IIPESTILENCEII,597,5254,1645086885.0,False,False,False
165,zdn6i,vmhq5m,risingsuncoc,36496,50195,1468105268.0,False,False,False
166,am0eouxu,vmhn92,Familiar-Mouse4490,16502,45339,1614519353.0,False,False,False
167,au1pv8l8,vmh88h,Thefunincaifun,22159,37145,1615431095.0,False,False,False
168,1eqdt8vc,vmfnks,lobangbecausenomoney,13457,19387,1526833868.0,False,False,False
169,5drps2e1,vme8nm,patricklhe,10287,12737,1578300058.0,False,False,False
170,ovejtr7,vmdxsh,faith_crusader,12926,8167,1513691626.0,False,False,False
171,7r6ry99l,vmdhcq,aaaa-im-a-human,3940,8182,1598152292.0,False,False,False
172,2mk1tldy,vmdavs,pwnorgetpwned,1460,259,1542595217.0,False,False,False
173,5ptxyfsl,vmcr4n,chrisjamesPA,575,162,1597912377.0,False,False,False
174,cpt8lfzq,vmc1lk,RozyBarbie,2226,5337,1623666923.0,False,False,False
175,mudpnp4,vmb197,ukH5A,1830,623,1512204778.0,False,False,False
176,myr0h8tl,vman8q,TemperatureFree1400,69,437,1652261646.0,False,False,False
177,js4uzrh2,vmalsi,unliketrap,4419,7599,1645076991.0,False,False,False
178,65wjk,vm9xl7,etulf,1754,10575,1320222634.0,False,True,False
179,6z4wpym0,vm9192,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
180,6l4z3,vm6lfh,AutoModerator,1000,1000,1325741068.0,True,True,False
181,6z4wpym0,vm16vl,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
182,am0eouxu,vm0oye,Familiar-Mouse4490,16502,45339,1614519353.0,False,False,False
183,luwzuu41,vlzl3d,Xiaomeimeilovebus,144,713,1649783627.0,False,False,False
184,ifku2r22,vlyzxn,pawsowoar,1012,3269,1641799344.0,False,False,False
185,4rydvlz7,vlyv12,scrubbyz2,9144,7562,1622948819.0,False,False,False
186,js4uzrh2,vlys4h,unliketrap,4419,7599,1645076991.0,False,False,False
187,5drps2e1,vlxxzm,patricklhe,10287,12737,1578300058.0,False,False,False
188,4du3w4ys,vlxdt5,Detective-Raichu,1219,3201,1575108296.0,False,True,False
189,6z4wpym0,vlwoir,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
190,au1pv8l8,vlvvs7,Thefunincaifun,22159,37145,1615431095.0,False,False,False
191,ewh5shf,vlsear,lester6793,82090,8401,1506251055.0,False,False,False
192,35cfnb7y,vls249,nightbunnies,3245,1734,1549250467.0,False,False,False
193,3s5jq6nf,vl1o2d,George_W_Bushido,16176,97670,1560910341.0,False,False,False
194,am0eouxu,vl24g1,Familiar-Mouse4490,16502,45339,1614519353.0,False,False,False
195,14a73k,vlrclz,pragmaticpapaya,2465,7582,1483956919.0,False,False,False
196,8r19l4xf,vll6c5,annoyedwityou,7116,2436,1604488146.0,False,False,False
197,3igu9vss,vlop9k,SuperWIKI1,2399,861,1554000035.0,False,False,False
198,ryzpr,vlomxa,horsetrich,32594,60072,1447346513.0,False,False,False
199,am0eouxu,vlqpd7,Familiar-Mouse4490,16502,45339,1614519353.0,False,False,False
200,1imsl64,vlq2io,xbriannova,2194,12273,1508778477.0,False,False,False
201,3d6rv89u,vlq0n4,Jammy_buttons2,67741,167013,1552008832.0,False,False,False
202,6z4wpym0,vlpsqk,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
203,5drps2e1,vlpeaz,patricklhe,10287,12737,1578300058.0,False,False,False
204,d998c9ok,vlnq6f,hydrangeapurple,8727,4932,1626138470.0,False,False,False
205,b2sge,vlnl8a,Master_McKnowledge,32777,40272,1364266982.0,False,False,False
206,9xweujn,vlnfl0,Peepanana,4941,1402,1502302043.0,False,False,False
207,88rmz,vlm648,Loweren,12860,5812,1341565724.0,False,True,False
208,au1pv8l8,vlm45t,Thefunincaifun,22159,37145,1615431095.0,False,False,False
209,8yrf0,vlm3hw,Leirdah,128,267,1347292120.0,False,False,False
210,3d6rv89u,vll9te,Jammy_buttons2,67741,167013,1552008832.0,False,False,False
211,3d6rv89u,vlkjrw,Jammy_buttons2,67741,167013,1552008832.0,False,False,False
212,5st7nc4b,vlk9gf,dimethylpolysiloxane,5451,6284,1584493314.0,False,False,False
213,5jdhafab,vljc03,socksrockerr,2141,2000,1587003579.0,False,False,False
214,ojuqd,vljb7s,Twrd4321,71809,99336,1436105514.0,False,True,False
215,6z4wpym0,vlj98f,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
216,21kvntg4,vlhwf2,minisoo,1997,27222,1535001906.0,False,False,False
217,6l4z3,vlfl22,AutoModerator,1000,1000,1325741068.0,True,True,False
218,a1yvf,vl7n8m,goshie44,15280,2168,1356941356.0,False,False,False
219,6z4wpym0,vl7bgi,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
220,61nmvmll,vl42yk,silaslovesoliver,834,5561,1586079366.0,False,False,False
221,3tunq1a,vl3irl,coff33mug,2640,2856,1497253853.0,False,False,False
222,6z4wpym0,vl3hhh,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
223,vjhr0h9,vl2usr,worldcitizensg,14767,57213,1517833338.0,False,True,False
224,js4uzrh2,vl2she,unliketrap,4419,7599,1645076991.0,False,False,False
225,6z4wpym0,vl07mk,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
226,kwwi75jb,vkzrpx,Yalelawsimp,514,292,1647950473.0,False,False,False
227,bbse2o7b,vkz1l2,Alternative-Ad-7123,829,423,1621731669.0,False,False,False
228,1eqdt8vc,vkxg87,lobangbecausenomoney,13457,19387,1526833868.0,False,False,False
229,6z4wpym0,vkx2hi,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
230,gs858,vkw2o6,freyasan,9868,13342,1401491203.0,False,True,False
231,43phr,vkw080,anakinmcfly,7232,28686,1275813665.0,False,False,False
232,fyexv,vkvv3q,davechua,22184,6660,1396431219.0,False,False,False
233,ojuqd,vku64b,Twrd4321,71809,99336,1436105514.0,False,True,False
234,vjhr0h9,vkqpvu,worldcitizensg,14767,57213,1517833338.0,False,True,False
235,6l4z3,vkpiyn,AutoModerator,1000,1000,1325741068.0,True,True,False
236,cquqopkh,vkn1su,melancholysg29,1321,3534,1623787322.0,False,False,False
237,6z4wpym0,vkil5i,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
238,5drps2e1,vkhmow,patricklhe,10287,12737,1578300058.0,False,False,False
239,yntb7,vkfrxw,milo_peng,4245,32492,1465721992.0,False,False,False
240,gsz8z1lj,vkf2ej,SecondFleet,919,497,1637577673.0,False,False,False
241,6z4wpym0,vket5l,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
242,3igu9vss,vkd9om,SuperWIKI1,2399,861,1554000035.0,False,False,False
243,zg0zk,vkd4gb,SummerPop,4086,23431,1468331725.0,False,False,False
244,6z4wpym0,vkbpjy,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
245,8yoy03ne,vkahbc,802938019,6677,2152,1609375750.0,False,False,False
246,6a0vyuzr,vk952p,HistorianSoviet,7936,10182,1609975835.0,False,False,False
247,dotex2p,vjqi5q,thatmarsboy,859,983,1509809319.0,False,False,False
248,5vcn87b2,vjs6oi,onionKnight209,34,81,1588345934.0,False,False,False
249,1x3gf0sz,vk7vyd,listsoffury,688,596,1552608232.0,False,False,False
250,6z4wpym0,vk82hx,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
251,1de3g,vk6b3f,edwinksl,144018,20019,1175053192.0,False,True,False
252,74s19c1c,vk5rc1,lieisacake,92,140,1593682997.0,False,False,False
253,5drps2e1,vk4zqk,patricklhe,10287,12737,1578300058.0,False,False,False
254,8ter06gm,vk3mq2,zippygoldi,5636,363,1604924562.0,False,False,False
255,6l4z3,vjzlb9,AutoModerator,1000,1000,1325741068.0,True,True,False
256,vjhr0h9,vjyhjq,worldcitizensg,14767,57213,1517833338.0,False,True,False
257,6z4wpym0,vjv4zh,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
258,4l1qqy8i,vjqheo,uncomfortablehistory,5203,3954,1568434631.0,False,False,False
259,6z4wpym0,vjqgvd,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
260,am0eouxu,vjo9sl,Familiar-Mouse4490,16502,45339,1614519353.0,False,False,False
261,3lb65kem,vjo58x,homerulez7,3227,8000,1555135884.0,False,False,False
262,3lb65kem,vjnj21,homerulez7,3227,8000,1555135884.0,False,False,False
263,1eqdt8vc,vjna9p,lobangbecausenomoney,13457,19387,1526833868.0,False,False,False
264,d3b3k,vjn7v2,orangemonstered,3639,7311,1378819360.0,False,True,False
265,6z4wpym0,vjmg2w,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
266,5drps2e1,vjlua3,patricklhe,10287,12737,1578300058.0,False,False,False
267,2ghaws08,vjlgzn,allergictofur,6060,4836,1540213102.0,False,False,False
268,4l1qqy8i,vjkfib,uncomfortablehistory,5203,3954,1568434631.0,False,False,False
269,1eqdt8vc,vjk550,lobangbecausenomoney,13457,19387,1526833868.0,False,False,False
270,e3siugb,vjk1wf,istar00,1333,2867,1505877863.0,False,False,False
271,6z4wpym0,vjji2i,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
272,pex0v,vjixi9,spdknght,28,108,1439098217.0,False,False,False
273,dpdnr,viu35t,deuter72,3062,16881,1383107108.0,False,False,False
274,kt5gw,vjdaj6,HeavyArmsJin,6969,37302,1421677459.0,False,False,False
275,8ixp3aww,vjhq6v,sexyhades69,10893,37275,1605924355.0,False,False,False
276,2wo0kdi2,vjhtty,awinterofdiscontent7,4054,2100,1546411562.0,False,False,False
277,au1pv8l8,vjh9p6,Thefunincaifun,22159,37145,1615431095.0,False,False,False
278,2w69dq7g,vjfw6k,smashr0xx,284,3988,1546235121.0,False,False,False
279,6z4wpym0,vjfsrd,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
280,vjhr0h9,vj98t7,worldcitizensg,14767,57213,1517833338.0,False,True,False
281,6l4z3,vj8bw8,AutoModerator,1000,1000,1325741068.0,True,True,False
282,6z4wpym0,viy4gj,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
283,au1pv8l8,viwjb2,Thefunincaifun,22159,37145,1615431095.0,False,False,False
284,4l1qqy8i,viw03h,uncomfortablehistory,5203,3954,1568434631.0,False,False,False
285,3igu9vss,vivlun,SuperWIKI1,2399,861,1554000035.0,False,False,False
286,1eqdt8vc,vivfqn,lobangbecausenomoney,13457,19387,1526833868.0,False,False,False
287,10g7te,viv9hr,memloh,1556,1494,1471110934.0,False,False,False
288,6z4wpym0,viuj6i,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
289,2t7q31qd,viu68x,suggestions_username,5607,10648,1545135576.0,False,False,False
290,7a3vybly,viscbm,PAP_IB_Dog,457,1619,1594792692.0,False,False,False
291,au1pv8l8,virw18,Thefunincaifun,22159,37145,1615431095.0,False,False,False
292,am0eouxu,virrn0,Familiar-Mouse4490,16502,45339,1614519353.0,False,False,False
293,s00pe,virgug,n00bball,3209,1466,1447427134.0,False,False,False
294,6z4wpym0,virduy,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
295,js4uzrh2,viqvsg,unliketrap,4419,7599,1645076991.0,False,False,False
296,d998c9ok,vipciw,hydrangeapurple,8727,4932,1626138470.0,False,False,False
297,6a0vyuzr,vip09g,HistorianSoviet,7936,10182,1609975835.0,False,False,False
298,au1pv8l8,viowy7,Thefunincaifun,22159,37145,1615431095.0,False,False,False
299,ci86d,vioum6,basicallynocturnal,4965,2636,1374738483.0,False,False,False
300,6z4wpym0,vioka8,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
301,5drps2e1,vioims,patricklhe,10287,12737,1578300058.0,False,False,False
302,3vv58xus,vinj12,huatsayyou,8799,356,1559614133.0,False,False,False
303,b3d06,vimm0y,aureron,556,637,1364384839.0,False,False,False
304,d998c9ok,vilavu,hydrangeapurple,8727,4932,1626138470.0,False,False,False
305,6z4wpym0,vil7v3,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
306,6l4z3,vigpcs,AutoModerator,1000,1000,1325741068.0,True,True,False
307,6z4wpym0,vibkc9,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
308,6m7vgz2p,vi93t6,yilin_light,5882,4925,1590815480.0,False,False,False
309,au1pv8l8,vi6sb3,Thefunincaifun,22159,37145,1615431095.0,False,False,False
310,6z4wpym0,vi6hkd,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
311,4l1qqy8i,vi5o55,uncomfortablehistory,5203,3954,1568434631.0,False,False,False
312,c1uymxdq,vi3ez8,Green_Pear2,157,8,1620664281.0,False,False,False
313,5drps2e1,vi31df,patricklhe,10287,12737,1578300058.0,False,False,False
314,6z4wpym0,vi2wbx,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
315,1eqdt8vc,vi2htg,lobangbecausenomoney,13457,19387,1526833868.0,False,False,False
316,7y2md,vi0i1c,okaycan,1012,18256,1339260550.0,False,False,False
317,uazlr,vhzxn5,justmewayne,28473,20008,1454291740.0,False,False,False
318,cpt8lfzq,vhz2hd,RozyBarbie,2227,5339,1623666923.0,False,False,False
319,1eqdt8vc,vhyxpk,lobangbecausenomoney,13457,19387,1526833868.0,False,False,False
320,43phr,vhxeqn,anakinmcfly,7232,28686,1275813665.0,False,False,False
321,hps6t,vhwbb6,eilletane,2004,148172,1407145790.0,False,False,False
322,3d6rv89u,vhwkgi,Jammy_buttons2,67741,167013,1552008832.0,False,False,False
323,coczs0t3,vhw97e,sriracha_cucaracha,1464,14393,1623481615.0,False,False,False
324,3onsmzzo,vht9ay,thestudiomaster,9114,32997,1556542596.0,False,True,False
325,uazlr,vhsruu,justmewayne,28473,20008,1454291740.0,False,False,False
326,6z4wpym0,vhr3lr,MicrotechAnalysis,126521,13038,1592564304.0,False,False,False
