author_id,comment_id,post_id,author_name,link_karma,comment_karma,acc_creation_date,is_gold,is_mod,is_employee
f282w,ighgyq3,w0ysp3,ARE_U_FUCKING_SORRY,16621,63863,2014-01-31 18:31:42+08:00,False,True,False
k46gt,ighkmhs,w0ysp3,toxicbanshee,664,27415,2014-12-17 17:52:53+08:00,False,False,False
15kvwt,igi32x2,w0ysp3,Suzakured,831,56242,2017-02-20 23:01:41+08:00,False,False,False
2vx2xcyw,ighbt6e,w0ysp3,sneakpeek_bot,135,71291,2018-12-30 11:53:52+08:00,False,True,False
15d5ub,ighpfkq,w0ysp3,Merceare,266,2325,2017-02-14 00:39:11+08:00,False,False,False
zytjj,igi7jqn,w0ysp3,BlitzAceSamy,14413,90755,2016-07-31 05:05:30+08:00,False,True,False
120ihk,ighmq9c,w0ysp3,Newez,55300,9096,2016-10-10 14:59:27+08:00,False,False,False
1450z2,igin781,w0ysp3,Ryugadam,1021,3354,2017-01-04 23:51:33+08:00,False,False,False
3k9qfjsr,igkqmbo,w0ysp3,Pvt_Twinkietoes,797,19258,2019-04-08 15:23:29+08:00,False,False,False
nwe38,ign4pds,w0ysp3,GeshtiannaSG,749,110090,2015-06-04 15:00:38+08:00,False,False,False
le5s7,ighbnwo,w0yr14,hello_laco,4626,5239,2015-02-17 01:34:07+08:00,False,True,False
ccx7ajpg,ighe1uv,w0yr14,sotong_prince,1,1196,2021-05-27 13:35:52+08:00,False,False,False
48ars611,igitdw8,w0yr14,tom-slacker,1157,81729,2019-07-25 15:25:11+08:00,False,False,False
ohw9j,ighlps5,w0yr14,Bcpjw,143774,136357,2015-07-03 09:08:59+08:00,False,False,False
ks6kr,ighjizm,w0yr14,delayeduser,6,2946,2015-01-18 12:56:44+08:00,False,False,False
i9u9r,iglppdy,w0yr14,asscrackbanditz,308,30827,2014-09-07 00:46:07+08:00,False,False,False
crbt6bqa,ighs6zy,w0yr14,F8SAnd,3,906,2021-06-16 21:09:21+08:00,False,False,False
1slkqqae,igi70sw,w0yr14,jmzyn,4300,45563,2018-07-17 19:42:54+08:00,False,True,False
8ixp3aww,ighjyqq,w0yr14,sexyhades69,10898,39310,2020-11-21 10:05:55+08:00,False,False,False
72ww9xhg,ightbak,w0ym1z,One_Ok,194,3033,2020-06-30 09:48:05+08:00,False,False,False
2vx2xcyw,ighaq59,w0ym1z,sneakpeek_bot,135,71291,2018-12-30 11:53:52+08:00,False,True,False
m1dvn,iglgyy6,w0ym1z,CSlv,1365,122554,2015-03-11 02:48:34+08:00,False,False,False
9j5v4g43,igh4klf,w0wp1u,HokkienMeeLimeJuice,242,8497,2020-12-28 12:17:54+08:00,True,False,False
am0eouxu,igh2v16,w0wp1u,Familiar-Mouse4490,17718,47807,2021-02-28 21:35:53+08:00,False,False,False
6fqgakoy,igh12u5,w0wp1u,hucks22,2225,102888,2020-05-30 11:18:55+08:00,True,True,False
5kb8k,igh4dl9,w0wp1u,Xanthon,81938,169779,2011-07-25 17:11:17+08:00,False,True,False
fzf72pko,ighbsie,w0wp1u,but-then-how,32,2412,2021-10-29 09:26:52+08:00,False,False,False
4d7ythah,igh4cc0,w0wp1u,bukitbukit,83,77775,2020-04-01 12:48:51+08:00,False,False,False
d998c9ok,igh2rez,w0wp1u,hydrangeapurple,8952,5287,2021-07-13 09:07:50+08:00,False,False,False
nb0ldomp,iggzbcz,w0wp1u,XiaoOP98,99,95,2022-06-01 15:48:34+08:00,False,False,False
oho16v0p,ighvd04,w0wp1u,AirDjinn,568,2126,2022-06-12 10:25:31+08:00,False,False,False
3vjsz1zl,igiadi0,w0wp1u,Takemypennies,710,21645,2019-06-02 20:41:28+08:00,False,False,False
dl5cq87o,igix86i,w0wp1u,Puzzleheaded_Dog3261,1,8634,2021-07-29 12:40:35+08:00,False,False,False
js4uzrh2,igh15lh,w0wp1u,unliketrap,6099,8796,2022-02-17 13:49:51+08:00,False,False,False
1s8tafbm,igh51n1,w0wp1u,jermso,13329,8263,2018-10-01 05:53:18+08:00,False,False,False
4r6kx4ld,ighggqu,w0wp1u,Buddyformula,15,27347,2019-10-08 23:50:18+08:00,False,False,False
5drps2e1,ighdq1n,w0wp1u,patricklhe,10492,13300,2020-01-06 16:40:58+08:00,False,False,False
23qipwr9,iglqqd5,w0wp1u,FitCranberry,10780,162995,2018-08-31 14:36:20+08:00,False,False,False
13mnms,igh3eg7,w0wp1u,ngrenjie,4563,101633,2016-12-17 09:00:01+08:00,False,False,False
aoztmhy0,iggsbpe,w0rk8e,hafchiu_pangsai,43,24803,2021-03-04 09:35:27+08:00,False,True,False
sv2h1,ighggxb,w0rk8e,oohlapoopoo,370,16913,2015-12-12 01:11:07+08:00,False,False,False
39725ol,igg5qxr,w0rk8e,bilbolaggings,7904,78355,2017-06-06 18:36:19+08:00,False,False,False
j5ygx61z,iggz0nv,w0rk8e,japchaeonescalator,12,1418,2022-01-30 12:59:42+08:00,False,False,False
g3r8b,igh9iqu,w0rk8e,steamgearr,9,294,2014-04-13 17:11:47+08:00,False,False,False
adj6fac8,ighyhc2,w0rk8e,Few-Ad6716,517,173,2021-02-15 20:34:18+08:00,False,False,False
wxq1l,ighfyyr,w0rk8e,PhantomWolf83,4254,94576,2016-04-07 11:53:18+08:00,False,False,False
39725ol,ighv2pf,w0rk8e,bilbolaggings,7904,78355,2017-06-06 18:36:19+08:00,False,False,False
2wl942fh,igibfi6,w0rk8e,Ekadzati83,3067,8232,2019-01-02 07:44:14+08:00,False,False,False
b2xeasuv,iggcsls,w0rk8e,syahawesome,563,31621,2021-03-23 12:10:59+08:00,False,False,False
9twwsuuc,iggu22f,w0rk8e,Brief_Worldliness162,422,10824,2021-07-25 21:39:42+08:00,False,False,False
90ub8r1,igh9mz3,w0rk8e,kimmyganny,2017,16204,2017-08-01 17:08:39+08:00,False,False,False
aoztmhy0,ighig8c,w0rk8e,hafchiu_pangsai,43,24803,2021-03-04 09:35:27+08:00,False,True,False
3cleewh,ighpg7q,w0rk8e,blackwoodsix,789,45863,2017-06-07 17:54:31+08:00,False,True,False
j5ygx61z,ighysph,w0rk8e,japchaeonescalator,12,1418,2022-01-30 12:59:42+08:00,False,False,False
3cleewh,igg2yda,w0rk8e,blackwoodsix,789,45863,2017-06-07 17:54:31+08:00,False,True,False
5gwv7ca6,igh9as8,w0rk8e,Harmoniinus,12820,91222,2020-01-19 04:05:32+08:00,False,False,False
3p4z1uhu,ighfrbr,w0rk8e,localgogh,303,3241,2019-05-02 03:35:53+08:00,False,False,False
14a73k,ighqs5x,w0rk8e,pragmaticpapaya,2465,7724,2017-01-09 18:15:19+08:00,False,False,False
803xp7eh,ighxt1p,w0rk8e,sunburnt258,1,4467,2020-09-07 20:47:44+08:00,False,False,False
1c38d95e,ighejr3,w0m1ko,smartpoisoner,7249,33349,2018-05-12 21:33:53+08:00,False,True,False
x1w6e,iggzrho,w0j7ki,rukiahayashi,11239,54272,2016-04-10 23:39:51+08:00,False,False,False
10fbs6,igfe7rm,w0j7ki,equals2nine,1092,6645,2016-08-13 12:24:14+08:00,False,False,False
r9nrm,iggqonx,w0j7ki,ongcs,25230,55842,2015-10-18 13:59:09+08:00,False,False,False
4zdhcfw5,igi1mdm,w0j7ki,SuitableStill368,1,1229,2020-07-14 16:38:27+08:00,False,False,False
2vx2xcyw,igekr40,w0j7ki,sneakpeek_bot,135,71291,2018-12-30 11:53:52+08:00,False,True,False
d8mgx3xz,iggh94a,w0j7ki,udontaxidriver,1,2892,2021-07-11 20:23:59+08:00,False,False,False
11yy9n,iggqsdl,w0j7ki,weedandpot,724,3121,2016-10-08 18:24:47+08:00,False,False,False
w1ilu,ighqt2q,w0j7ki,cuddle-bubbles,150,3079,2016-03-03 00:00:46+08:00,False,False,False
1s4r5un,igi3vcl,w0j7ki,ghostcryp,144,3217,2017-07-03 12:54:10+08:00,False,False,False
12d9cx,iggicr7,w0j0hm,BenedictCumberbuns,3328,9288,2016-10-25 18:09:27+08:00,False,False,False
255q091p,igese7t,w0j0hm,ChateauBears,1,6110,2019-04-08 09:45:22+08:00,False,False,False
dte06px5,iggmc2d,w0j0hm,timlim029,1240,22903,2021-08-10 01:18:17+08:00,False,False,False
2vx2xcyw,igejhvz,w0j0hm,sneakpeek_bot,135,71291,2018-12-30 11:53:52+08:00,False,True,False
7qet0wuh,igf5m9n,w0j0hm,Busy-Bug-6232,822,11152,2021-05-23 00:03:57+08:00,False,False,False
5qt99dj3,igjienr,w0j0hm,92ekp,81,3528,2020-06-12 20:58:56+08:00,False,False,False
48ars611,ighgaw1,w0j0hm,tom-slacker,1157,81731,2019-07-25 15:25:11+08:00,False,False,False
5ultx,ige9ye2,w0h1z2,KeythKatz,5036,75705,2011-09-13 16:09:19+08:00,True,True,False
am0eouxu,ige8849,w0h1z2,Familiar-Mouse4490,17718,47806,2021-02-28 21:35:53+08:00,False,False,False
15cqcx,igecick,w0h1z2,beklog,5216,125817,2017-02-13 15:09:00+08:00,False,False,False
d33g7qre,ige86wr,w0h1z2,lexlibertas,2861,30621,2021-07-03 21:14:34+08:00,False,False,False
x9hjc,igefrnk,w0h1z2,tangster_kryptonite,3396,5852,2016-04-18 15:06:06+08:00,False,False,False
2vfupj1j,igebqr9,w0h1z2,OneWarrior05,8618,2477,2018-12-28 11:20:45+08:00,False,True,False
2m00qttc,ige9dq6,w0h1z2,savageblueskye,106,15376,2018-11-20 21:08:14+08:00,False,False,False
8vwo7prk,ige8izq,w0h1z2,FlyMood,2,1400,2020-11-27 18:30:03+08:00,False,False,False
2lz07n7x,igedgdf,w0h1z2,AdministrativeRub235,1640,36981,2020-10-07 07:56:01+08:00,False,False,False
8m84h6l9,igeql60,w0h1z2,unacepptable,101,679,2020-10-25 17:52:46+08:00,False,False,False
90n75xo7,ige91r6,w0h1z2,DAvengingAngels,1955,707,2021-01-23 21:57:47+08:00,True,False,False
wbt7n,iget4sn,w0h1z2,merkykrem,1080,9502,2016-03-11 22:22:28+08:00,False,False,False
17druw,igesx7j,w0h1z2,Jazkun,3431,1356,2017-04-25 10:13:52+08:00,False,False,False
dumuugfi,igekldu,w0h1z2,scissorsonmydesk,488,7388,2021-08-11 18:47:00+08:00,False,False,False
csrmp,ige7iqz,w0h1z2,stuff7,103,38118,2013-08-18 12:24:04+08:00,False,True,False
4djdue4g,ige85m1,w0h1z2,newfearthemeis3,190,546,2019-10-04 10:19:01+08:00,False,False,False
23qipwr9,igehcga,w0h1z2,FitCranberry,10780,162995,2018-08-31 14:36:20+08:00,False,False,False
904qi,igg6rny,w0h1z2,jitterbug726,8049,78644,2012-09-14 10:22:18+08:00,False,True,False
14f3a6,igevrqz,w0h1z2,pandass_,205,2272,2017-01-14 09:58:59+08:00,False,False,False
9kmca,igeetjn,w0h1z2,leo-g,34023,130767,2012-11-12 01:57:52+08:00,False,True,False
h68u5,ige6md3,w0gglw,x3ice,4,444,2014-06-29 01:03:05+08:00,False,False,False
bzeblhp1,ige4w5f,w0gglw,AgreeableJello6644,1,20040,2021-05-07 09:45:15+08:00,False,False,False
d0n69,iged1o0,w0gglw,katsuge,10227,15875,2013-09-05 13:36:31+08:00,False,False,False
5dun81dy,ige66tr,w0gglw,_IsNull,3560,93577,2021-06-22 10:14:17+08:00,True,False,False
gjdv9jfa,ige4z0w,w0gglw,Byebyeno,1,1944,2021-11-14 23:11:32+08:00,False,False,False
1s4r5un,igee1um,w0gglw,ghostcryp,144,3217,2017-07-03 12:54:10+08:00,False,False,False
5lcr0ka1,igecjcg,w0gglw,MAMBAMENTALITY8-24,806,120411,2020-02-03 17:56:02+08:00,False,False,False
jb1ki,igf3z48,w0gglw,Ryan_Lim,2544,17414,2014-11-11 20:00:59+08:00,False,True,False
xg9mqxx,igez676,w0gglw,nutting_ham,120,7261,2018-02-17 15:07:58+08:00,False,False,False
8mepu4mw,ige5a3o,w0gglw,International_Ad9794,125,2768,2020-10-26 02:56:35+08:00,False,False,False
2h2dfwaj,ige6n8g,w0gglw,-_af_-,8462,147875,2018-12-04 09:29:39+08:00,False,False,False
1slkqqae,ige93ac,w0gglw,jmzyn,4300,45563,2018-07-17 19:42:54+08:00,False,True,False
3it5moga,igehv1z,w0gglw,Sialaslayer3,1,167,2019-04-02 00:48:51+08:00,False,False,False
myr0h8tl,igeisys,w0gglw,TemperatureFree1400,72,762,2022-05-11 17:34:06+08:00,False,False,False
b3y8q37h,igeq9xm,w0gglw,Critwice,3,8132,2021-03-24 19:21:09+08:00,False,False,False
1j51j4ne,igegiw9,w0gglw,Mattdumdum,14,8438,2018-06-08 16:06:17+08:00,False,False,False
es4zyke0,igefquv,w0gglw,Greedy_Exit300,8796,1092,2021-09-25 00:36:43+08:00,False,False,False
1ius5zk5,iggej5r,w0gglw,Rainowar,1,127,2018-10-08 09:48:31+08:00,False,False,False
c411quy3,ige659i,w0gglw,Unfair-Sell-5109,42,8579,2022-01-29 01:32:51+08:00,False,False,False
4dk2ro5y,igeqtkl,w0gglw,hurricanechan,391,1820,2020-04-12 11:49:56+08:00,False,False,False
oho16v0p,igdwgbx,w0ej8j,AirDjinn,568,2126,2022-06-12 10:25:31+08:00,False,False,False
55ho3ryi,igi207s,w0ej8j,voracler,91,423,2019-12-04 12:15:14+08:00,False,False,False
m93qr5rt,ige0gq7,w0ej8j,Apart_Dragonfruit_42,6,53,2022-04-22 18:15:11+08:00,False,False,False
a3dlg39s,igdrw5u,w0eag5,Otherwise-Map-4026,31,17589,2021-01-31 21:30:38+08:00,False,False,False
6fqgakoy,igdrzr7,w0eag5,hucks22,2225,102888,2020-05-30 11:18:55+08:00,True,True,False
9936zb,igec9p2,w0eag5,Arsenal_49_Spurs_0,1304,43911,2017-07-29 15:39:23+08:00,False,False,False
n5gu6,iggqb9y,w0eag5,tanqs789,4271,3440,2015-04-27 18:23:13+08:00,False,False,False
gha10,iggi8zw,w0eag5,Tanyushing,520,14276,2014-05-08 20:17:52+08:00,False,False,False
16ef0r,igh32he,w0eag5,stratint,51,17957,2017-03-22 18:31:51+08:00,False,False,False
3k1qqutw,ighxk77,w0eag5,fatenumber,5468,23401,2019-04-07 15:36:41+08:00,False,False,False
8acqaolu,ighj5gc,w0eag5,GlobalSettleLayer,354,10465,2020-09-30 11:55:52+08:00,False,False,False
kon6q,ige4xov,w0eag5,May_Titor,138,20931,2015-01-13 14:52:49+08:00,False,False,False
ib5ucyss,igdgk4t,w0c62k,islandserendipity,599,1831,2022-01-07 00:19:57+08:00,False,False,False
hlfwqut,igdotov,w0c62k,biasedrapier26,23,7605,2017-10-17 06:35:42+08:00,False,False,False
w111m4a,igdtbj1,w0c62k,thereallybigfudge,1,1670,2018-05-15 20:57:34+08:00,False,False,False
4u16noeu,igdgwnn,w0c62k,OriginalGoat1,5,582,2020-02-04 16:42:06+08:00,False,False,False
h8b1lhuk,igdhry5,w0c62k,aggregateddss,8,928,2021-12-05 08:12:49+08:00,False,False,False
22nk3x4m,igdhslj,w0c62k,ShadeX8,1,38457,2018-08-27 22:33:39+08:00,False,False,False
13rdld,igdp02e,w0c62k,marvelsman,36,12978,2016-12-22 08:16:55+08:00,False,False,False
mhwsar3,igdlr43,w0c62k,botsland,1,10652,2019-02-19 13:48:51+08:00,False,False,False
396tj,igdhn4m,w0c62k,CervezaPorFavor,11527,222239,2008-09-28 21:42:36+08:00,False,False,False
jjqfr,igdnm27,w0c62k,lolhaha95,688,3448,2014-11-23 19:41:13+08:00,False,False,False
vjhr0h9,igdux65,w0c62k,worldcitizensg,15185,57576,2018-02-05 20:22:18+08:00,False,True,False
bud91bck,igdjrl9,w0c62k,thisis4investing,117,15544,2021-04-30 07:02:20+08:00,False,False,False
vnlvgkq,ige0hbz,w0c62k,Vikidaman,27992,10272,2018-02-06 13:18:34+08:00,False,False,False
89mr5tnf,igdhve8,w0c62k,MolassesBulky,1,1684,2020-09-28 23:19:32+08:00,False,False,False
t4njs,igdlo1z,w0c62k,CryonautX,18,50558,2015-12-21 19:35:42+08:00,False,False,False
5h9dv5x0,igea7e3,w0c62k,itchy_bison,38,1846,2020-01-19 17:18:40+08:00,False,False,False
5drps2e1,igdqb5s,w0c62k,patricklhe,10492,13300,2020-01-06 16:40:58+08:00,False,False,False
17i6ma,ige3xpf,w0c62k,imperial_coder,2400,7268,2017-04-29 18:15:25+08:00,False,False,False
4r6kx4ld,iggxrs5,w0c62k,Buddyformula,15,27348,2019-10-08 23:50:18+08:00,False,False,False
mhzqz,igdq8df,w0c62k,EiLrahc21,121,7805,2015-03-26 19:25:54+08:00,False,False,False
kzp6u,igdedft,w0boly,Riyomorii,633,14979,2015-01-28 13:04:35+08:00,False,False,False
yntb7,igdi9q7,w0boly,milo_peng,4245,32844,2016-06-12 16:59:52+08:00,False,False,False
74xffym0,igdnni4,w0boly,hotate_,1,1421,2020-07-03 01:54:42+08:00,False,False,False
ac2ad56c,igdhzms,w0boly,AuroByte,5,3532,2021-02-13 19:21:12+08:00,False,False,False
5lcr0ka1,igdjwg7,w0boly,MAMBAMENTALITY8-24,806,120411,2020-02-03 17:56:02+08:00,False,False,False
7n1cblvc,igdg9uq,w0boly,renegade_wolfe,1,891,2020-08-10 13:39:08+08:00,False,False,False
4uu7rbz6,igdk0uf,w0boly,xbbllbbl,1,12954,2020-04-11 14:26:27+08:00,False,False,False
gyyzuej5,igdfpo9,w0boly,DonaldTrumpGrip,69,429,2021-11-27 17:33:55+08:00,False,False,False
oho16v0p,igdnvqf,w0boly,AirDjinn,568,2126,2022-06-12 10:25:31+08:00,False,False,False
eexf7,igdlpv7,w0boly,vistlip95,374,12623,2013-12-18 22:28:38+08:00,False,False,False
4vpg0fh4,ige5vhe,w0boly,KYChings,5,113,2019-10-30 21:30:36+08:00,False,False,False
ro3ssat,igdikeg,w0boly,kittymanja,112,369,2018-01-12 11:33:46+08:00,False,False,False
5mzb5rt2,igdjwtn,w0boly,abigbluebird,2559,40436,2020-03-15 18:05:21+08:00,False,False,False
311ky,igemhi3,w0boly,parka,588,15139,2007-11-03 11:49:25+08:00,False,False,False
3uia8f2j,igdma03,w0boly,Youcantdoxme,76,2674,2019-05-28 15:23:10+08:00,False,False,False
2fk5cd9i,igdpfd9,w0boly,Krazyguylone,4149,5856,2018-11-29 01:05:47+08:00,False,True,False
fy7bfzn,igh8rzk,w0boly,cryptotom1,2260,1735,2017-10-23 14:28:33+08:00,False,False,False
hoafyo0t,ighbel8,w0boly,bianchichi,6,695,2021-12-29 23:32:07+08:00,False,False,False
dk6t8oyp,igdfl0z,w0boly,Doraemonhacker,8570,22224,2021-07-28 04:19:55+08:00,False,False,False
u3okw,igdldag,w0boly,citizenofthelioncity,397,1064,2016-01-25 17:31:03+08:00,False,False,False
dq0kb,igd9oow,w0ato7,potatetoe_tractor,9312,97858,2013-10-31 22:59:50+08:00,False,False,False
gjdv9jfa,igdcz47,w0ato7,Byebyeno,1,1944,2021-11-14 23:11:32+08:00,False,False,False
x9ucy,igdalzg,w0ato7,tryingmydarnest,1874,159181,2016-04-19 01:27:16+08:00,False,False,False
fbya0,igdr5wm,w0ato7,Skiiage,104,10233,2014-02-18 21:35:16+08:00,False,False,False
6r2909,igdmd5t,w0ato7,lazerspewpew86,8,40729,2017-12-01 20:44:01+08:00,False,False,False
4d7ythah,igdde5l,w0ato7,bukitbukit,83,77777,2020-04-01 12:48:51+08:00,False,False,False
mnfmw2yl,igddsnk,w0ato7,AsparagusTamer,470,5768,2022-05-03 10:51:40+08:00,False,False,False
2vx2xcyw,igd9iat,w0ato7,sneakpeek_bot,135,71291,2018-12-30 11:53:52+08:00,False,True,False
23qipwr9,igdt7ol,w0ato7,FitCranberry,10780,162995,2018-08-31 14:36:20+08:00,False,False,False
311ky,igen55h,w0ato7,parka,588,15139,2007-11-03 11:49:25+08:00,False,False,False
115lih,igdes5y,w09lk7,Sunzoner,101,16054,2016-09-04 09:41:32+08:00,False,False,False
126h81,iggsntr,w09lk7,hosehliao,3415,86773,2016-10-17 11:54:14+08:00,False,False,False
5kb8k,igde9eo,w09lk7,Xanthon,81938,169780,2011-07-25 17:11:17+08:00,False,True,False
q8f2ozw,ige1yrq,w09lk7,Ironclaw85,2,9957,2017-12-31 12:57:12+08:00,False,False,False
89mr5tnf,igeg7d9,w09lk7,MolassesBulky,1,1684,2020-09-28 23:19:32+08:00,False,False,False
mnfmw2yl,igd3kw9,w09lk7,AsparagusTamer,470,5768,2022-05-03 10:51:40+08:00,False,False,False
js4uzrh2,igd5tgu,w09iyb,unliketrap,6101,8796,2022-02-17 13:49:51+08:00,False,False,False
hlfwqut,igd86qn,w09iyb,biasedrapier26,23,7605,2017-10-17 06:35:42+08:00,False,False,False
qcs0sa7,igde4ra,w09iyb,SambalBacon,2536,5180,2018-01-01 14:57:00+08:00,False,False,False
1slkqqae,igdjbr2,w09iyb,jmzyn,4300,45563,2018-07-17 19:42:54+08:00,False,True,False
ftr6k0ka,igdcqxd,w09iyb,BigKorKor,145,443,2021-10-24 23:27:58+08:00,False,False,False
48ars611,ige2rmx,w09iyb,tom-slacker,1157,81732,2019-07-25 15:25:11+08:00,False,False,False
d37wc,igd8mam,w09iyb,HughGrimes,1600,896,2013-09-10 17:04:22+08:00,False,True,False
nja5q9e,igdoom8,w09iyb,khaophat,2061,11087,2017-12-09 00:14:50+08:00,False,False,False
8uwe8ywh,igdivlm,w09iyb,Sunnyteo1975,754,8356,2021-01-27 00:27:58+08:00,False,False,False
2vx2xcyw,igd2jzu,w09iyb,sneakpeek_bot,135,71291,2018-12-30 11:53:52+08:00,False,True,False
2rj065a6,iggaiw0,w09iyb,uncleemperor,38,5331,2018-12-11 22:02:48+08:00,False,False,False
7xl1p8zn,igdsz7f,w09iyb,acez9k,1,336,2021-04-20 18:57:34+08:00,False,False,False
ro3ssat,igdice8,w09iyb,kittymanja,112,369,2018-01-12 11:33:46+08:00,False,False,False
qcbvdrw,igdwc2o,w09iyb,silentscope90210,27185,70527,2018-01-01 12:07:30+08:00,False,False,False
58tuwa5x,iggsl3h,w09iyb,KorribanGaming,1047,2853,2020-03-16 23:29:58+08:00,False,False,False
lo0z1jq6,ighf5en,w09iyb,jesus_is_92,68,11706,2022-04-08 02:32:35+08:00,False,False,False
lo0z1jq6,ighfc75,w09iyb,jesus_is_92,68,11706,2022-04-08 02:32:35+08:00,False,False,False
1lqbq8cy,igi5p1b,w09iyb,condemned02,807,46889,2018-06-20 00:59:55+08:00,False,False,False
18p8lrkt,igd6cio,w08hw3,AureBesh123,1,70882,2019-02-10 18:21:37+08:00,False,False,False
3uvu027z,ige4lks,w08hw3,ArtisticVolume,154,2567,2019-05-30 10:18:59+08:00,False,False,False
7x13q73i,ige7j6f,w08hw3,botpa-94027,52,2408,2020-09-07 08:52:30+08:00,False,False,False
ftr6k0ka,igdcsxk,w08hw3,BigKorKor,145,443,2021-10-24 23:27:58+08:00,False,False,False
ak4zi,igde5nk,w08hw3,Whadafishyo,1,5520,2013-02-11 23:25:13+08:00,False,False,False
1726sy,igdd4m6,w08hw3,14high,2,17813,2017-04-14 10:24:45+08:00,False,False,False
gjdv9jfa,igcvcbo,w080su,Byebyeno,1,1944,2021-11-14 23:11:32+08:00,False,False,False
2zbg4p0f,igcvogq,w080su,stikskele,1,4162,2019-01-13 00:32:54+08:00,False,False,False
asxyit8,igdg13c,w080su,SomeChampion,5631,18663,2017-08-17 13:34:31+08:00,False,False,False
18klrvua,igcus11,w080su,pinkcaramelpudding,3540,8386,2018-10-14 17:02:08+08:00,False,True,False
72799sjj,igdocj0,w080su,39strangers,1,1935,2020-06-26 21:47:45+08:00,False,False,False
5ixqhpgp,igcuxhj,w080su,sgcolumn,1845,3198,2020-01-26 02:10:47+08:00,False,False,False
9b0kt,igd83w6,w080su,greatguysg,41171,25315,2012-10-15 11:56:13+08:00,False,False,False
55kv0,igdcd1f,w080su,kenkiller,94,43547,2011-04-27 21:52:01+08:00,True,False,False
gvuffplm,igerl3o,w080su,some0ne_wen,1,459,2021-11-25 02:33:05+08:00,False,False,False
2vn0l7wj,iggz18v,w080su,malayshallriseagain,13052,5039,2019-04-10 10:39:36+08:00,False,False,False
14y0to,igczu8r,w06u9z,LobsterAndFries,62,16641,2017-01-31 19:01:35+08:00,False,False,False
lhzhg,igd6ckr,w06u9z,MrFoxxie,9076,93810,2015-02-21 17:49:28+08:00,False,False,False
8dhhjgc1,igcn3j3,w06u9z,ArmyWide8266,900,1950,2021-03-29 23:07:04+08:00,False,False,False
wljnw,igcxc72,w06u9z,d9_lives,174,925,2016-03-23 19:32:54+08:00,False,False,False
mvobj,igdcrnf,w06u9z,kaidoge,315,2648,2015-04-13 16:18:39+08:00,False,False,False
13x74s,igcubq3,w06u9z,juxtaposasian,9600,21409,2016-12-28 16:02:39+08:00,False,False,False
15or2o,igcng8n,w06u9z,Cubyface,2892,67923,2017-02-24 16:57:14+08:00,False,False,False
a6qp8yum,igdj76r,w06u9z,fall1n1RWI,293,14785,2021-05-25 21:51:59+08:00,True,False,False
cxzuzav7,igcynyy,w06u9z,Tau8VnmE0Neutrino,1,1414,2021-06-26 13:14:44+08:00,False,False,False
5nwzjj31,igddjf2,w06u9z,zidane0508,14,160,2020-02-12 11:54:04+08:00,False,False,False
cv0p4,igdbpil,w06u9z,jmelon10,19,7025,2013-08-23 10:00:24+08:00,False,False,False
ifku2r22,igdf7tf,w06u9z,pawsowoar,1099,3855,2022-01-10 15:22:24+08:00,False,False,False
lt33c00v,igdm3cj,w06u9z,TimeTravelKlokworc,3,894,2022-06-17 22:22:33+08:00,False,False,False
7m929,igdyw3k,w06u9z,UtilityCurve,1678,34632,2012-05-03 02:52:18+08:00,False,False,False
2vx2xcyw,igcmtw2,w06u9z,sneakpeek_bot,135,71291,2018-12-30 11:53:52+08:00,False,True,False
js4uzrh2,igcnsd8,w06u9z,unliketrap,6101,8796,2022-02-17 13:49:51+08:00,False,False,False
3k9qfjsr,igduddc,w06u9z,Pvt_Twinkietoes,797,19259,2019-04-08 15:23:29+08:00,False,False,False
3qckgp6x,igeksdr,w06u9z,bigchug2525,259,5724,2019-05-16 15:59:48+08:00,False,False,False
58qo6,igi0yo6,w06u9z,Iselore,6686,2278,2011-05-16 19:39:14+08:00,False,False,False
9hmpn3r,igiylnz,w06u9z,LightBluely,2835,17472,2017-08-06 00:19:38+08:00,False,False,False
gb4icbu6,igdggnc,w06tp1,colddeadplacee,70,6019,2021-11-13 15:41:24+08:00,False,False,False
5mzb5rt2,igd9vgh,w06tp1,abigbluebird,2559,40439,2020-03-15 18:05:21+08:00,False,False,False
126h81,igcyaag,w06tp1,hosehliao,3415,86773,2016-10-17 11:54:14+08:00,False,False,False
1nc0gdkk,igfcnrt,w06tp1,fijimermaidsg,361,5288,2018-06-26 10:30:33+08:00,False,False,False
am0eouxu,igdb952,w06tp1,Familiar-Mouse4490,17718,47819,2021-02-28 21:35:53+08:00,False,False,False
xqrex,igcvlne,w06tp1,germinativum,15849,25459,2016-05-07 05:29:58+08:00,False,False,False
7l400y7o,ige4rst,w06tp1,Mindless_Archer_6410,60,13577,2020-11-28 20:16:48+08:00,False,False,False
lnp74n01,iggiz8f,w06tp1,Obamasanders20,1,5,2022-04-07 22:19:55+08:00,False,False,False
gb9ot,igdb1p5,w06tp1,dodgethis_sg,28304,47476,2014-04-26 23:19:45+08:00,False,False,False
15xgpp11,igds0rw,w06tp1,SunnySaigon,15022,43256,2018-04-09 09:03:43+08:00,False,True,False
bt9z9,igd7voh,w06tp1,Kaninkanan,5590,16826,2013-05-27 00:45:48+08:00,False,True,False
y39md,igedwpv,w06tp1,MisoMesoMilo,87,88755,2016-05-21 13:43:13+08:00,False,False,False
9nr2x,ighbyp3,w06tp1,singapourien,1,7351,2012-11-20 22:21:11+08:00,False,False,False
